comment,label,comment_clean,has_math_alnum,money_symbol_count,fire_symbol_count,special_char_ratio,number_ratio,stylized_char_ratio,char_count,word_count,avg_word_length,is_very_short
rezeki nomplok berkat 𝐃 𝐸 𝐖 𝘈 𝘋 о 𝐑 𝐀alhamdulillah 🐼,1,rezekinomplokberkatdewadоraalhamdulillah🐼,True,0,0,0.019230769230769232,0.0,0.1346153846153846,52,12,4.333333333333333,False
dua2ny njir 🗿🥲,0,dua2ny njir 🗿🥲,False,0,0,0.14285714285714285,0.07142857142857142,0.0,14,3,4.666666666666667,False
hidup djo co ue,0,hidup djo co ue,False,0,0,0.0,0.0,0.0,15,4,3.75,False
sorry oot pembahasan film bang audio mic ama sound effect meme musiknya jomplang bngt sound effect ama musiknya kenceng bngt pas narasi langsung pelan bet kek bngt jomplangnya narasi yg ga kedenger ampe ketutup ama sound effectnya ga,0,sorry oot pembahasan film bang audio mic ama sound effect meme musiknya jomplang bngt sound effect ama musiknya kenceng bngt pas narasi langsung pelan bet kek bngt jomplangnya narasi yg ga kedenger ampe ketutup ama sound effectnya ga,False,0,0,0.0,0.0,0.0,233,38,6.131578947368421,False
yap pakpolnya maen judol gimana bang 🗿,0,yap pakpolnya maen judol gimana bang 🗿,False,0,0,0.02631578947368421,0.0,0.0,38,7,5.428571428571429,False
kalo gua sih target ijazah ga tinggi2 berharap menang pengadilan bukti bukti times new roman blm ditemukan ijazah udah pake times new roman ijazah jkw terbukti palsu selesai presiden manfaat jalan gua menurunkan citra orang dianggap orang ijazah mengkomunikasikan tuh ga sejujur tp serangan baliknya jkw ijazah yg blm tampil publik wassalam deh kejanggalan terkuat gua times new roman sih,0,kalo gua sih target ijazah ga tinggi2 berharap menang pengadilan bukti bukti times new roman blm ditemukan ijazah udah pake times new roman ijazah jkw terbukti palsu selesai presiden manfaat jalan gua menurunkan citra orang dianggap orang ijazah mengkomunikasikan tuh ga sejujur tp serangan baliknya jkw ijazah yg blm tampil publik wassalam deh kejanggalan terkuat gua times new roman sih,False,0,0,0.0,0.002577319587628866,0.0,388,60,6.466666666666667,False
wihh mantap bang udah review nendoroid,0,wihh mantap bang udah review nendoroid,False,0,0,0.0,0.0,0.0,38,6,6.333333333333333,False
maaf out of topic bang bang timo review the last of us episodenya tayang kah,0,maaf out of topic bang bang timo review the last of us episodenya tayang kah,False,0,0,0.0,0.0,0.0,76,15,5.066666666666666,False
gak mantap jon,0,gak mantap jon,False,0,0,0.0,0.0,0.0,14,3,4.666666666666667,False
nonton video kek gini berasa gak 16 menit,0,nonton video kek gini berasa gak 16 menit,False,0,0,0.0,0.04878048780487805,0.0,41,8,5.125,False
bang filem blood brothers release malaysia tau release indonesia filem tu udah box banget gak mengalahkan kutipan filem sherifmisal abang berkesempatan menonton filem review ya,0,bang filem blood brothers release malaysia tau release indonesia filem tu udah box banget gak mengalahkan kutipan filem sherifmisal abang berkesempatan menonton filem review ya,False,0,0,0.0,0.0,0.0,176,25,7.04,False
sir v komen,0,sir v komen,False,0,0,0.0,0.0,0.0,11,3,3.6666666666666665,False
betol bang usia cerita si edwin pria dewasa diasumsikan kekuatan bikin bonyok gengnya jepri klo,0,betol bang usia cerita si edwin pria dewasa diasumsikan kekuatan bikin bonyok gengnya jepri klo,False,0,0,0.0,0.0,0.0,95,15,6.333333333333333,False
demokrasi suara pengemis dg suara profesor jd nilai lu dg orang yg lu bilang iq 78 aja dijamin n dilindungi dlm sistem demokrasi gw dr pemilu golput tp lama2 muak jg liat orang sombong yg kalah gak merendahkan orang yg lawan politik karna dlm sistem nilai orang adl intropeksi aja kandidat yg lu dukung kalah pemilu adl pembuktian layak kah kandidat pemimpin pemenang layak dr yg kalah terlepas dr cara2 yg karna pemilu adl ujian utk kandidat n yg kalah tdk layak jd pemimpin drpd pemenang karna adu strategi politik dlm pemilu aja kalah dlm adu strategi politik pemimpin negara yg levelnya,0,demokrasi suara pengemis dg suara profesor jd nilai lu dg orang yg lu bilang iq 78 aja dijamin n dilindungi dlm sistem demokrasi gw dr pemilu golput tp lama2 muak jg liat orang sombong yg kalah gak merendahkan orang yg lawan politik karna dlm sistem nilai orang adl intropeksi aja kandidat yg lu dukung kalah pemilu adl pembuktian layak kah kandidat pemimpin pemenang layak dr yg kalah terlepas dr cara2 yg karna pemilu adl ujian utk kandidat n yg kalah tdk layak jd pemimpin drpd pemenang karna adu strategi politik dlm pemilu aja kalah dlm adu strategi politik pemimpin negara yg levelnya,False,0,0,0.0,0.006779661016949152,0.0,590,102,5.784313725490196,False
ariyantotriwibowo videonya jefry ngomong nyokap nya cina bokapnya maksudnya si cici edwin yg sempet diperkaos,0,ariyantotriwibowo videonya jefry ngomong nyokap nya cina bokapnya maksudnya si cici edwin yg sempet diperkaos,False,0,0,0.0,0.0,0.0,109,15,7.266666666666667,False
sumpah channel mas ferry pola pikir berkembang,0,sumpah channel mas ferry pola pikir berkembang,False,0,0,0.0,0.0,0.0,46,7,6.571428571428571,False
counter kak marlo marco temukan 😅,0,counter kak marlo marco temukan 😅,False,0,0,0.030303030303030304,0.0,0.0,33,6,5.5,False
kena scam wkwkwk,0,kena scam wkwkwk,False,0,0,0.0,0.0,0.0,16,3,5.333333333333333,False
teminabuan abangku 🔥🔥,0,teminabuan abangku 🔥🔥,False,0,2,0.09523809523809523,0.0,0.0,21,3,7.0,False
sumpah bang kerennnnnn banget terimakasih bang arsal menyajikan tontonan indah 🫠 🔥🔥,0,sumpah bang kerenn banget terimakasih bang arsal menyajikan tontonan indah 🫠 🔥🔥,False,0,2,0.03614457831325301,0.0,0.0,83,12,6.916666666666667,False
horeee komen salam subang bang jhon,0,horee komen salam subang bang jhon,False,0,0,0.0,0.0,0.0,35,6,5.833333333333333,False
bang gojo aslinya 😅😂,0,bang gojo aslinya 😅😂,False,0,0,0.1,0.0,0.0,20,4,5.0,False
tanza_in klo detail ntn film india bang film india durasi minimal 25jam spai 3jam film2nya alur cerita detail kuat aja liat adegan nari nyanyi 😂,0,tanza_in klo detail ntn film india bang film india durasi minimal 25jam spai 3jam film2nya alur cerita detail kuat aja liat adegan nari nyanyi 😂,False,0,0,0.013888888888888888,0.027777777777777776,0.0,144,25,5.76,False
menang hasil perhitungan suaranya 😀😀😀😀😀😀,0,menang hasil perhitungan suaranya 😀😀,False,0,0,0.15,0.0,0.0,40,5,8.0,False
revolusi pemikiran biar terbuka,0,revolusi pemikiran biar terbuka,False,0,0,0.0,0.0,0.0,31,4,7.75,False
toraja sulawesi selatan,0,toraja sulawesi selatan,False,0,0,0.0,0.0,0.0,23,3,7.666666666666667,False
sistem nya bobrok gimana maju kesalahan dasar kaya penyimpanan beras bulog aja busuk kelebihan stok kekurangan stok ngomong nya harga kaya minyak goreng liat aja nih mafia beras ketangkepada yg kambing hitamkan 😂 😂 😂 🤣,0,sistem nya bobrok gimana maju kesalahan dasar kaya penyimpanan beras bulog aja busuk kelebihan stok kekurangan stok ngomong nya harga kaya minyak goreng liat aja nih mafia beras ketangkepada yg kambing hitamkan 😂 😂 😂 🤣,False,0,0,0.01834862385321101,0.0,0.0,218,36,6.055555555555555,False
pake pistolnya jut ngebius 😂😂,0,pake pistolnya jut ngebius 😂😂,False,0,0,0.06896551724137931,0.0,0.0,29,5,5.8,False
777 fitur keren,1,77 fitur keren,False,0,0,0.0,0.2,0.0,15,3,5.0,False
kek nya kepikiran mge rate ootd influencer x ya,0,kek nya kepikiran mge rate ootd influencer x ya,False,0,0,0.0,0.0,0.0,47,9,5.222222222222222,False
awooo acuu akhirnyaaaa uhuyyy jan lupa malem yaaa si awo ama si kanjut live pokemon ayahhh upiiiiiii 😭😭😭,0,awoo acuu akhirnyaa uhuyy jan lupa malem yaa si awo ama si kanjut live pokemon ayahh upii 😭😭,False,0,0,0.028846153846153848,0.0,0.0,104,18,5.777777777777778,False
film seru banget sih gabakal bosen nontonnya kayak main 𝗘𝗥𝗔𝗣𝗟𝗔𝗬𝟴𝟴 gabakal bosen dehh,1,film seru banget sih gabakal bosen nontonnya kayak main eraplay88 gabakal bosen dehh,True,0,0,0.0,0.023809523809523808,0.10714285714285714,84,13,6.461538461538462,False
🔥🔥🔥,0,🔥🔥,False,0,3,1.0,0.0,0.0,3,1,3.0,True
joko bizzare adventure,0,joko bizzare adventure,False,0,0,0.0,0.0,0.0,22,3,7.333333333333333,False
uyyyy,0,uyy,False,0,0,0.0,0.0,0.0,5,1,5.0,False
kualitas indonesia kalah permainantpi menang hoky,0,kualitas indonesia kalah permainantpi menang hoky,False,0,0,0.0,0.0,0.0,49,6,8.166666666666666,False
keren kuliah bang ferry 👍 🤘,0,keren kuliah bang ferry 👍 🤘,False,0,0,0.07407407407407407,0.0,0.0,27,6,4.5,False
njir keliatan gak seru film nya jokan lihat review,0,njir keliatan gak seru film nya jokan lihat review,False,0,0,0.0,0.0,0.0,50,9,5.555555555555555,False
yg cinefil,0,yg cinefil,False,0,0,0.0,0.0,0.0,10,2,5.0,False
blokir report,0,blokir report,False,0,0,0.0,0.0,0.0,13,2,6.5,False
trailernya niat banget wow 🎉,0,trailernya niat banget wow 🎉,False,0,0,0.03571428571428571,0.0,0.0,28,5,5.6,False
bahasa bicara kaya fiersa,0,bahasa bicara kaya fiersa,False,0,0,0.0,0.0,0.0,25,4,6.25,False
approve anak kbp wkwkwkwk neupikeun ka pasar kbpna oge wkwkwkw,0,approve anak kbp wkwkwkwk neupikeun ka pasar kbpna oge wkwkwkw,False,0,0,0.0,0.0,0.0,62,10,6.2,False
minimal durasi 5 jam 😡,0,minimal durasi 5 jam 😡,False,0,0,0.045454545454545456,0.045454545454545456,0.0,22,5,4.4,False
asuuuuu,0,asuu,False,0,0,0.0,0.0,0.0,7,1,7.0,False
iri sirik kalo cobain 𝐊𝗨𝗦𝗨𝗠𝗔𝗧𝟎𝗧𝟎sndri yeee 🛑 🚦,1,iri sirik kalo cobain kusumat0t0sndri yee 🛑 🚦,True,0,0,0.043478260869565216,0.043478260869565216,0.21739130434782608,46,8,5.75,False
mantap bang jon,0,mantap bang jon,False,0,0,0.0,0.0,0.0,15,3,5.0,False
gua setuju banget nih sin kayak gitu collektor nomor dunia,0,gua setuju banget nih sin kayak gitu collektor nomor dunia,False,0,0,0.0,0.0,0.0,58,10,5.8,False
terlepas bagusnya dokter tirta mengedukasi hidup kesehatan virgo emang ribet anjir 😮 💨🙄,0,terlepas bagusnya dokter tirta mengedukasi hidup kesehatan virgo emang ribet anjir 😮 💨🙄,False,0,0,0.034482758620689655,0.0,0.0,87,13,6.6923076923076925,False
iniderrel1490 fr fr cawapres yg pas jg mahfud gatel bgt pengen ngeswap paslon apalah daya kl partai berbicara yg berkuasa negara sejatinya pemilik partai asem emang 😅,0,iniderrel1490 fr fr cawapres yg pas jg mahfud gatel bgt pengen ngeswap paslon apalah daya kl partai berbicara yg berkuasa negara sejatinya pemilik partai asem emang 😅,False,0,0,0.006024096385542169,0.024096385542168676,0.0,166,27,6.148148148148148,False
ga dokter tirta adminnya eti,0,ga dokter tirta adminnya eti,False,0,0,0.0,0.0,0.0,28,5,5.6,False
koprasi ge aya 😂,0,koprasi ge aya 😂,False,0,0,0.0625,0.0,0.0,16,4,4.0,False
secretmember6273 aj bu diana bantuin jefri ngebunuh edwin,0,secretmember6273 aj bu diana bantuin jefri ngebunuh edwin,False,0,0,0.0,0.07017543859649122,0.0,57,8,7.125,False
lebar penjelasan lu udah tau intinya kekacauan ulah mulyono titik gak pake koma,0,lebar penjelasan lu udah tau intinya kekacauan ulah mulyono titik gak pake koma,False,0,0,0.0,0.0,0.0,79,13,6.076923076923077,False
film utk wwo,0,film utk wwo,False,0,0,0.0,0.0,0.0,12,3,4.0,False
sungguh cakep papua 😍😍😍,0,sungguh cakep papua 😍😍,False,0,0,0.13043478260869565,0.0,0.0,23,4,5.75,False
streamer pengen kaya sir v pengen sukses temen karyawan perusahaan jepang ba ae kerja asus temen kaya fandidk,0,streamer pengen kaya sir v pengen sukses temen karyawan perusahaan jepang ba ae kerja asus temen kaya fandidk,False,0,0,0.0,0.0,0.0,109,18,6.055555555555555,False
mimpi kemenangan nyata 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 🔥 🔥,1,mimpikemenangannyatapluto88🔥🔥,True,0,2,0.05,0.05,0.175,40,12,3.3333333333333335,False
wow⁴ es kiko,0,wow4 es kiko,False,0,0,0.0,0.08333333333333333,0.0,12,3,4.0,False
500 orang gojo hadirr 🎉,0,500 orang gojo hadirr 🎉,False,0,0,0.043478260869565216,0.13043478260869565,0.0,23,5,4.6,False
bang ferry ngasih kuliah kelasnya mas prabu yg mostly ngebahas mulyono prabowo mas prabu pendukung prabowo garis keras wkwkwk,0,bang ferry ngasih kuliah kelasnya mas prabu yg mostly ngebahas mulyono prabowo mas prabu pendukung prabowo garis keras wkwkwk,False,0,0,0.0,0.0,0.0,125,19,6.578947368421052,False
bang bahas trailer ballerina from the world of john wick,0,bang bahas trailer ballerina from the world of john wick,False,0,0,0.0,0.0,0.0,56,10,5.6,False
loreng91 lu tau ya warga kalo terlanjur benci gimana udah andaikan jokowi ijazahnya aneh aneh ntah dibikin pinjol apapun dibandingin obama warga negaranya berpikir objektif 😂,0,loreng91 lu tau ya warga kalo terlanjur benci gimana udah andaikan jokowi ijazahnya aneh aneh ntah dibikin pinjol apapun dibandingin obama warga negaranya berpikir objektif 😂,False,0,0,0.005747126436781609,0.011494252873563218,0.0,174,26,6.6923076923076925,False
waifuku dihina rendang husbu mu ku hina kiko wkwkwk canda guys canda,0,waifuku dihina rendang husbu mu ku hina kiko wkwkwk canda guys canda,False,0,0,0.0,0.0,0.0,68,12,5.666666666666667,False
untung gw lansung skip jdi gk rugi nontonnya,0,untung gw lansung skip jdi gk rugi nontonnya,False,0,0,0.0,0.0,0.0,44,8,5.5,False
halo bang semoga rezekinya la car,0,halo bang semoga rezekinya la car,False,0,0,0.0,0.0,0.0,33,6,5.5,False
bang ferry irwandi tolong bikin video kaya gini dongg tertarik banget materi perekonomian,0,bang ferry irwandi tolong bikin video kaya gini dongg tertarik banget materi perekonomian,False,0,0,0.0,0.0,0.0,89,13,6.846153846153846,False
gwe milih pendidikan gratis bang makan gratis yg nggak arah tujuannya,0,gwe milih pendidikan gratis bang makan gratis yg nggak arah tujuannya,False,0,0,0.0,0.0,0.0,69,11,6.2727272727272725,False
iazah palsu pidanalah nuduh aja penjara,0,iazah palsu pidanalah nuduh aja penjara,False,0,0,0.0,0.0,0.0,39,6,6.5,False
security mantan atlet pelatih mma lho bangwkwkwkwk ambil personil yg dr pencak silat aja menghadap tawuran wkwk,0,security mantan atlet pelatih mma lho bangwkwkwkwk ambil personil yg dr pencak silat aja menghadap tawuran wkwk,False,0,0,0.0,0.0,0.0,111,17,6.529411764705882,False
megumiff_,0,megumiff_,False,0,0,0.1111111111111111,0.0,0.0,9,1,9.0,False
slot 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 terbukti fair kemenangan buktinya 🔥 🔥,1,slotpluto88terbuktifairkemenanganbuktinya🔥🔥,True,0,2,0.03571428571428571,0.03571428571428571,0.125,56,14,4.0,False
kak mainan abis review jualin ga three zero nya kak 😭,0,kak mainan abis review jualin ga three zero nya kak 😭,False,0,0,0.018867924528301886,0.0,0.0,53,11,4.818181818181818,False
knapa katakata trakhirnya mu jelek 🤣🤣,0,knapa katakata trakhirnya mu jelek 🤣🤣,False,0,0,0.05405405405405406,0.0,0.0,37,6,6.166666666666667,False
upp,0,upp,False,0,0,0.0,0.0,0.0,3,1,3.0,True
awoakwokawokawok,0,awoakwokawokawok,False,0,0,0.0,0.0,0.0,16,1,16.0,False
rezeki melimpah a𝐆𝑈𝘚𝑇о𝐓𝑂makasih 🥈,1,rezeki melimpah agustоtomakasih 🥈,True,0,0,0.030303030303030304,0.0,0.18181818181818182,33,4,8.25,False
tayang udh rame aja,0,tayang udh rame aja,False,0,0,0.0,0.0,0.0,19,4,4.75,False
kemarin yg bilang mulyono pemimpin no 3 terkorup dunia jg konspirasi jg 😂,0,kemarin yg bilang mulyono pemimpin no 3 terkorup dunia jg konspirasi jg 😂,False,0,0,0.0136986301369863,0.0136986301369863,0.0,73,13,5.615384615384615,False
gimanaa tuh,0,gimanaa tuh,False,0,0,0.0,0.0,0.0,11,2,5.5,False
pulang kuliah ekonomi dasar nonton,0,pulang kuliah ekonomi dasar nonton,False,0,0,0.0,0.0,0.0,34,5,6.8,False
bang jokan menampilkan motivasi dibalik kebencian diskriminasi yg absurd protagonis yg tonton menampilkan asap api yg menyulutnya,0,bang jokan menampilkan motivasi dibalik kebencian diskriminasi yg absurd protagonis yg tonton menampilkan asap api yg menyulutnya,False,0,0,0.0,0.0,0.0,129,17,7.588235294117647,False
bayar ga tangkep aowkoawkow,0,bayar ga tangkep aowkoawkow,False,0,0,0.0,0.0,0.0,27,4,6.75,False
pulau sayafi halmahera maluku utara hidden bang blum yg video kaya,0,pulau sayafi halmahera maluku utara hidden bang blum yg video kaya,False,0,0,0.0,0.0,0.0,66,11,6.0,False
terima kasih reviewnya kak sehat ya ilmu terkait motivasi naskah dll review kakak subscriber terbantu banget konten review kakak 🙏🏻,0,terima kasih reviewnya kak sehat ya ilmu terkait motivasi naskah dll review kakak subscriber terbantu banget konten review kakak 🙏🏻,False,0,0,0.015267175572519083,0.0,0.0,131,20,6.55,False
upss duaa 😅😅😅,0,upss duaa 😅😅,False,0,0,0.23076923076923078,0.0,0.0,13,3,4.333333333333333,False
syarifudiniwan gak kritik nih pejabat ngomong betingkah seenak jidat gak dikritik karna ngak rubah apaapa gak kritik wkwkwk byk org kritik sampe bebusa aja kagak berubah didiemin yg liar membabibuta contoh nyata sejarah orba karna rakyat dipersekusi dibikin takut gak berani bersuara kayak gitu,0,syarifudiniwan gak kritik nih pejabat ngomong betingkah seenak jidat gak dikritik karna ngak rubah apaapa gak kritik wkwkwk byk org kritik sampe bebusa aja kagak berubah didiemin yg liar membabibuta contoh nyata sejarah orba karna rakyat dipersekusi dibikin takut gak berani bersuara kayak gitu,False,0,0,0.0,0.0,0.0,294,44,6.681818181818182,False
menikmati permainan strategis а 𝙀 𝐑 o 𝟴 8mungkin menarik 🥒,1,menikmatipermainanstrategisаero88mungkinmenarik🥒,True,0,0,0.017241379310344827,0.034482758620689655,0.05172413793103448,58,11,5.2727272727272725,False
rdwzx_ nyokap gw cina bokap gw gw kaya kolam pju kalimat udh ngejelasin,0,rdwzx_ nyokap gw cina bokap gw gw kaya kolam pju kalimat udh ngejelasin,False,0,0,0.014084507042253521,0.0,0.0,71,13,5.461538461538462,False
patut palua mahu indonesia,0,patut palua mahu indonesia,False,0,0,0.0,0.0,0.0,26,4,6.5,False
ga yg sepemikiran ky gw keponakan si edwin udah koit unalive sm jefri yg hp tuh klo dicari2 ga ketemu udah ga tuh anak 😅,0,ga yg sepemikiran ky gw keponakan si edwin udah koit unalive sm jefri yg hp tuh klo dicari2 ga ketemu udah ga tuh anak 😅,False,0,0,0.008333333333333333,0.008333333333333333,0.0,120,25,4.8,False
pemicu pijar manusia mencari referensi pendukung topik problem manusia indonesia belajar mandiri terpengaruh klenik mengurangi kadar logika tamatan sarjana lingkungan membagikan kebohongan dipercaya kebenaran,0,pemicu pijar manusia mencari referensi pendukung topik problem manusia indonesia belajar mandiri terpengaruh klenik mengurangi kadar logika tamatan sarjana lingkungan membagikan kebohongan dipercaya kebenaran,False,0,0,0.0,0.0,0.0,208,24,8.666666666666666,False
mckmckkrat kdm ga kayak si anis yg berkhianat prabowo didukung gubernur jakarta gw kdm berakhlak drpd anis,0,mckmckkrat kdm ga kayak si anis yg berkhianat prabowo didukung gubernur jakarta gw kdm berakhlak drpd anis,False,0,0,0.0,0.0,0.0,106,17,6.235294117647059,False
rezeki nggak kemana main 𝘼 𝐸 я 𝑂 𝟪 𝟴bikin untung 🥃,1,rezeki nggak kemana main a e я o 8 8bikin untung 🥃,True,0,0,0.02,0.04,0.1,50,12,4.166666666666667,False
gak ngerti jabat pengawas dananyata jomowi emang korup,0,gak ngerti jabat pengawas dananyata jomowi emang korup,False,0,0,0.0,0.0,0.0,54,8,6.75,False
malingping hadir ogeh tinggal bayah deui 😅😂,0,malingping hadir ogeh tinggal bayah deui 😅😂,False,0,0,0.046511627906976744,0.0,0.0,43,7,6.142857142857143,False
